Pliegue,Tipo,Índice
4,train,890
4,train,891
4,train,892
4,train,893
4,train,894
4,train,895
4,train,896
4,train,897
4,train,898
4,train,899
4,train,900
4,train,901
4,train,902
4,train,904
4,train,905
4,train,908
4,train,909
4,train,910
4,train,911
4,train,913
4,train,914
4,train,915
4,train,916
4,train,917
4,train,918
4,train,919
4,train,920
4,train,921
4,train,922
4,train,923
4,train,924
4,train,926
4,train,927
4,train,928
4,train,929
4,train,930
4,train,931
4,train,933
4,train,934
4,train,936
4,train,937
4,train,938
4,train,939
4,train,940
4,train,941
4,train,942
4,train,943
4,train,944
4,train,945
4,train,946
4,train,947
4,train,948
4,train,949
4,train,950
4,train,951
4,train,952
4,train,953
4,train,954
4,train,957
4,train,958
4,train,959
4,train,961
4,train,962
4,train,963
4,train,965
4,train,966
4,train,967
4,train,968
4,train,969
4,train,970
4,train,971
4,train,972
4,train,973
4,train,974
4,train,975
4,train,976
4,train,977
4,train,978
4,train,979
4,train,980
4,train,981
4,train,982
4,train,983
4,train,984
4,train,985
4,train,986
4,train,988
4,train,989
4,train,990
4,train,991
4,train,992
4,train,993
4,train,994
4,train,995
4,train,997
4,train,998
4,train,999
4,train,1000
4,train,1001
4,train,1002
4,train,1003
4,train,1004
4,train,1005
4,train,1006
4,train,1007
4,train,1008
4,train,1009
4,train,1010
4,train,1011
4,train,1012
4,train,1014
4,train,1015
4,train,1016
4,train,1017
4,train,1018
4,train,1020
4,train,1021
4,train,1022
4,train,1023
4,train,1024
4,train,1025
4,train,1026
4,train,1027
4,train,1028
4,train,1029
4,train,1030
4,train,1031
4,train,1032
4,train,1033
4,train,1035
4,train,1036
4,train,1038
4,train,1039
4,train,1040
4,train,1041
4,train,1042
4,train,1043
4,train,1044
4,train,1045
4,train,1046
4,train,1047
4,train,1048
4,train,1049
4,train,1050
4,train,1051
4,train,1052
4,train,1053
4,train,1054
4,train,1055
4,train,1056
4,train,1057
4,train,1058
4,train,1059
4,train,1060
4,train,1061
4,train,1062
4,train,1063
4,train,1064
4,train,1065
4,train,1066
4,train,1067
4,train,1068
4,train,1069
4,train,1070
4,train,1071
4,train,1072
4,train,1073
4,train,1074
4,train,1075
4,train,1076
4,train,1077
4,train,1078
4,train,1079
4,train,1080
4,train,1081
4,train,1082
4,train,1083
4,train,1084
4,train,1085
4,train,1086
4,train,1089
4,train,1090
4,train,1091
4,train,1092
4,train,1093
4,train,1094
4,train,1095
4,train,1096
4,train,1097
4,train,1098
4,train,1099
4,train,1100
4,train,1101
4,train,1102
4,train,1103
4,train,1104
4,train,1106
4,train,1107
4,train,1108
4,train,1109
4,train,1110
4,train,1111
4,train,1112
4,train,1113
4,train,1114
4,train,1115
4,train,1116
4,train,1117
4,train,1119
4,train,1120
4,train,1121
4,train,1122
4,train,1123
4,train,1124
4,train,1125
4,train,1126
4,train,1127
4,train,1128
4,train,1129
4,train,1130
4,train,1131
4,train,1132
4,train,1133
4,train,1134
4,train,1136
4,train,1139
4,train,1140
4,train,1141
4,train,1142
4,train,1143
4,train,1144
4,train,1145
4,train,1146
4,train,1147
4,train,1148
4,train,1149
4,train,1150
4,train,1151
4,train,1152
4,train,1154
4,train,1155
4,train,1156
4,train,1157
4,train,1158
4,train,1159
4,train,1160
4,train,1161
4,train,1162
4,train,1163
4,train,1164
4,train,1165
4,train,1167
4,train,1168
4,train,1169
4,train,1170
4,train,1172
4,train,1174
4,train,1175
4,train,1176
4,train,1177
4,train,1178
4,train,1179
4,train,1180
4,train,1181
4,train,1182
4,train,1183
4,train,1185
4,train,1186
4,train,1187
4,train,1188
4,train,1189
4,train,1190
4,train,1191
4,train,1192
4,train,1194
4,train,1195
4,train,1196
4,train,1197
4,train,1198
4,train,1199
4,train,1200
4,train,1201
4,train,1202
4,train,1203
4,train,1204
4,train,1205
4,train,1206
4,train,1207
4,train,1208
4,train,1209
4,train,1210
4,train,1211
4,train,1212
4,train,1213
4,train,1214
4,train,1216
4,train,1217
4,train,1218
4,train,1219
4,train,1221
4,train,1222
4,train,1223
4,train,1225
4,train,1227
4,train,1228
4,train,1231
4,train,1232
4,train,1233
4,train,1234
4,train,1235
4,train,1237
4,train,1238
4,train,1239
4,train,1240
4,train,1241
4,train,1242
4,train,1243
4,train,1244
4,train,1245
4,train,1246
4,train,1247
4,train,1248
4,train,1249
4,train,1250
4,train,1251
4,train,1252
4,train,1253
4,train,1254
4,train,1255
4,train,1256
4,train,1257
4,train,1258
4,train,1259
4,train,1260
4,train,1261
4,train,1262
4,train,1263
4,train,1265
4,train,1266
4,train,1267
4,train,1268
4,train,1270
4,train,1271
4,train,1272
4,train,1273
4,train,1274
4,train,1275
4,train,1276
4,train,1277
4,train,1278
4,train,1279
4,train,1280
4,train,1281
4,train,1282
4,train,1283
4,train,1284
4,train,1285
4,train,1286
4,train,1287
4,train,1288
4,train,1289
4,train,1290
4,train,1291
4,train,1292
4,train,1293
4,train,1294
4,train,1296
4,train,1297
4,train,1298
4,train,1299
4,train,1300
4,train,1301
4,train,1302
4,train,1303
4,train,1304
4,train,1305
4,train,1306
4,train,1307
4,train,1308
4,train,1310
4,train,1311
4,train,1312
4,train,1313
4,train,1314
4,train,1315
4,train,1317
4,train,1318
4,train,1319
4,train,1320
4,train,1321
4,train,1322
4,train,1323
4,train,1324
4,train,1325
4,train,1326
4,train,1327
4,train,1328
4,train,1329
4,train,1330
4,train,1331
4,train,1333
4,train,1334
4,train,1335
4,train,1336
4,train,1337
4,train,1338
4,train,1339
4,train,1340
4,train,1341
4,train,1342
4,train,1343
4,train,1345
4,train,1346
4,train,1348
4,train,1349
4,train,1350
4,train,1351
4,train,1352
4,train,1353
4,train,1354
4,train,1355
4,train,1356
4,train,1357
4,train,1358
4,train,1359
4,train,1360
4,train,1361
4,train,1362
4,train,1363
4,train,1364
4,train,1366
4,train,1367
4,train,1369
4,train,1370
4,train,1371
4,train,1373
4,train,1374
4,train,1375
4,train,1376
4,train,1377
4,train,1378
4,train,1379
4,train,1380
4,train,1381
4,train,1384
4,train,1385
4,train,1386
4,train,1387
4,train,1388
4,train,1389
4,train,1390
4,train,1391
4,train,1392
4,train,1393
4,train,1394
4,train,1395
4,train,1396
4,train,1397
4,train,1398
4,train,1399
4,train,1400
4,train,1401
4,train,1402
4,train,1403
4,train,1404
4,train,1405
4,train,1406
4,train,1408
4,train,1409
4,train,1410
4,train,1411
4,train,1412
4,train,1413
4,train,1414
4,train,1415
4,train,1416
4,train,1417
4,train,1418
4,train,1419
4,train,1420
4,train,1421
4,train,1422
4,train,1423
4,train,1424
4,train,1425
4,train,1426
4,train,1427
4,train,1428
4,train,1429
4,train,1430
4,train,1431
4,train,1432
4,train,1433
4,train,1434
4,train,1435
4,train,1436
4,train,1437
4,train,1438
4,train,1439
4,train,1440
4,train,1441
4,train,1443
4,train,1445
4,train,1446
4,train,1447
4,train,1448
4,train,1449
4,train,1451
4,train,1452
4,train,1453
4,train,1455
4,train,1456
4,train,1457
4,train,1458
4,train,1459
4,train,1460
4,train,1461
4,train,1462
4,train,1463
4,train,1464
4,train,1465
4,train,1466
4,train,1467
4,train,1468
4,train,1469
4,train,1470
4,train,1471
4,train,1472
4,train,1473
4,train,1474
4,train,1475
4,train,1476
4,train,1477
4,train,1478
4,train,1479
4,train,1480
4,train,1481
4,train,1482
4,train,1483
4,train,1484
4,train,1485
4,train,1486
4,train,1487
4,train,1488
4,train,1489
4,train,1490
4,train,1491
4,train,1492
4,train,1493
4,train,1494
4,train,1495
4,train,1496
4,train,1497
4,train,1498
4,train,1499
4,train,1500
4,train,1501
4,train,1502
4,train,1503
4,train,1504
4,train,1505
4,train,1506
4,train,1507
4,train,1508
4,train,1509
4,train,1510
4,train,1511
4,train,1512
4,train,1513
4,train,1514
4,train,1516
4,train,1517
4,train,1518
4,train,1519
4,train,1520
4,train,1521
4,train,1522
4,train,1523
4,train,1524
4,train,1525
4,train,1526
4,train,1527
4,train,1528
4,train,1529
4,train,1530
4,train,1531
4,train,1532
4,train,1533
4,train,1534
4,train,1535
4,train,1536
4,train,1537
4,train,1538
4,train,1539
4,train,1540
4,train,1541
4,train,1543
4,train,1544
4,train,1546
4,train,1547
4,train,1548
4,train,1549
4,train,1550
4,train,1551
4,train,1552
4,train,1553
4,train,1554
4,train,1555
4,train,1556
4,train,1557
4,train,1558
4,train,1559
4,train,1560
4,train,1561
4,train,1562
4,train,1563
4,train,1564
4,train,1565
4,train,1566
4,train,1567
4,train,1568
4,train,1570
4,train,1571
4,train,1572
4,train,1573
4,train,1574
4,train,1575
4,train,1576
4,train,1577
4,train,1578
4,train,1579
4,train,1580
4,train,1581
4,train,1582
4,train,1583
4,train,1584
4,train,1585
4,train,1586
4,train,1587
4,train,1589
4,train,1590
4,train,1591
4,train,1592
4,train,1593
4,train,1594
4,train,1595
4,train,1596
4,train,1597
4,train,1598
4,train,1599
4,train,1600
4,train,1601
4,train,1602
4,train,1603
4,train,1604
4,train,1606
4,train,1607
4,train,1608
4,train,1611
4,train,1612
4,train,1613
4,train,1614
4,train,1615
4,train,1616
4,train,1617
4,train,1618
4,train,1619
4,train,1620
4,train,1621
4,train,1622
4,train,1623
4,train,1624
4,train,1625
4,train,1626
4,train,1627
4,train,1628
4,train,1629
4,train,1630
4,train,1631
4,train,1632
4,train,1633
4,train,1634
4,train,1635
4,train,1636
4,train,1637
4,train,1638
4,train,1639
4,train,1640
4,train,1641
4,train,1642
4,train,1643
4,train,1644
4,train,1645
4,train,1646
4,train,1647
4,train,1648
4,train,1649
4,train,1651
4,train,1652
4,train,1653
4,train,1654
4,train,1655
4,train,1658
4,train,1659
4,train,1660
4,train,1661
4,train,1662
4,train,1663
4,train,1665
4,train,1666
4,train,1667
4,train,1668
4,train,1669
4,train,1670
4,train,1672
4,train,1673
4,train,1674
4,train,1675
4,train,1678
4,train,1680
4,train,1681
4,train,1682
4,train,1683
4,train,1684
4,train,1685
4,train,1686
4,train,1687
4,train,1689
4,train,1690
4,train,1691
4,train,1692
4,train,1693
4,train,1694
4,train,1695
4,train,1696
4,train,1697
4,train,1698
4,train,1699
4,train,1700
4,train,1701
4,train,1702
4,train,1703
4,train,1704
4,train,1706
4,train,1707
4,train,1708
4,train,1709
4,train,1710
4,train,1711
4,train,1712
4,train,1713
4,train,1714
4,train,1715
4,train,1716
4,train,1717
4,train,1718
4,train,1719
4,train,1720
4,train,1721
4,train,1722
4,train,1723
4,train,1724
4,train,1725
4,train,1726
4,train,1727
4,train,1728
4,train,1730
4,train,1731
4,train,1732
4,train,1733
4,train,1734
4,train,1736
4,train,1738
4,train,1740
4,train,1741
4,train,1742
4,train,1743
4,train,1745
4,train,1746
4,train,1747
4,train,1748
4,train,1749
4,train,1750
4,train,1751
4,train,1752
4,train,1753
4,train,1754
4,train,1756
4,train,1758
4,train,1759
4,train,1761
4,train,1762
4,train,1763
4,train,1764
4,train,1765
4,train,1766
4,train,1767
4,train,1768
4,train,1769
4,train,1770
4,train,1771
4,train,1772
4,train,1773
4,train,1774
4,train,1776
4,train,1777
4,train,1778
4,train,1779
4,train,1780
4,train,1781
4,train,1782
4,train,1784
4,train,1787
4,train,1789
4,train,1790
4,train,1791
4,train,1792
4,train,1794
4,train,1795
4,train,1797
4,train,1798
4,train,1799
4,train,1800
4,train,1801
4,train,1802
4,train,1803
4,train,1804
4,train,1805
4,train,1806
4,train,1807
4,train,1808
4,train,1809
4,train,1810
4,train,1811
4,train,1812
4,train,1813
4,train,1814
4,train,1815
4,train,1816
4,train,1817
4,train,1819
4,train,1820
4,train,1821
4,train,1822
4,train,1823
4,train,1824
4,train,1825
4,train,1826
4,train,1827
4,train,1828
4,train,1829
4,train,1831
4,train,1832
4,train,1833
4,train,1835
4,train,1836
4,train,1837
4,train,1838
4,train,1839
4,train,1840
4,train,1841
4,train,1842
4,train,1843
4,train,1844
4,train,1845
4,train,1846
4,train,1847
4,train,1848
4,train,1849
4,train,1850
4,train,1851
4,train,1852
4,train,1853
4,train,1854
4,train,1855
4,train,1856
4,train,1857
4,train,1858
4,train,1859
4,train,1860
4,train,1861
4,train,1862
4,train,1864
4,train,1865
4,train,1866
4,train,1867
4,train,1868
4,train,1869
4,train,1870
4,train,1871
4,train,1872
4,train,1873
4,train,1874
4,train,1875
4,train,1876
4,train,1877
4,train,1878
4,train,1879
4,train,1881
4,train,1882
4,train,1884
4,train,1885
4,train,1886
4,train,1887
4,train,1888
4,train,1889
4,train,1891
4,train,1893
4,train,1894
4,train,1895
4,train,1896
4,train,1898
4,train,1899
4,train,1900
4,train,1901
4,train,1902
4,train,1903
4,train,1904
4,train,1905
4,train,1906
4,train,1907
4,train,1908
4,train,1909
4,train,1910
4,train,1911
4,train,1912
4,train,1913
4,train,1914
4,train,1915
4,train,1916
4,train,1917
4,train,1918
4,train,1919
4,train,1920
4,train,1921
4,train,1922
4,train,1923
4,train,1924
4,train,1925
4,train,1926
4,train,1927
4,train,1928
4,train,1930
4,train,1931
4,train,1932
4,train,1934
4,train,1935
4,train,1936
4,train,1937
4,train,1939
4,train,1940
4,train,1941
4,train,1942
4,train,1943
4,train,1944
4,train,1945
4,train,1946
4,train,1947
4,train,1948
4,train,1949
4,train,1950
4,train,1951
4,train,1953
4,train,1954
4,train,1955
4,train,1956
4,train,1957
4,train,1958
4,train,1959
4,train,1960
4,train,1961
4,train,1962
4,train,1963
4,train,1964
4,train,1965
4,train,1966
4,train,1967
4,train,1968
4,train,1969
4,train,1970
4,train,1971
4,train,1972
4,train,1973
4,train,1974
4,train,1975
4,train,1976
4,train,1977
4,train,1978
4,train,1979
4,train,1980
4,train,1981
4,train,1982
4,train,1983
4,train,1984
4,train,1985
4,train,1986
4,train,1988
4,train,1989
4,train,1990
4,train,1991
4,train,1992
4,train,1993
4,train,1996
4,train,1997
4,train,1998
4,train,1999
4,train,2002
4,train,2003
4,train,2004
4,train,2005
4,train,2007
4,train,2008
4,train,2009
4,train,2010
4,train,2011
4,train,2012
4,train,2013
4,train,2014
4,train,2015
4,train,2017
4,train,2018
4,train,2019
4,train,2020
4,train,2021
4,train,2022
4,train,2023
4,train,2024
4,train,2025
4,train,2026
4,train,2027
4,train,2028
4,train,2029
4,train,2030
4,train,2031
4,train,2032
4,train,2033
4,train,2034
4,train,2035
4,train,2036
4,train,2037
4,train,2038
4,train,2039
4,train,2040
4,train,2041
4,train,2042
4,train,2043
4,train,2044
4,train,2045
4,train,2046
4,train,2047
4,train,2048
4,train,2050
4,train,2051
4,train,2053
4,train,2055
4,train,2056
4,train,2059
4,train,2060
4,train,2061
4,train,2062
4,train,2064
4,train,2065
4,train,2066
4,train,2067
4,train,2069
4,train,2071
4,test,11
4,test,12
4,test,18
4,test,60
4,test,63
4,test,94
4,test,95
4,test,98
4,test,102
4,test,124
4,test,135
4,test,136
4,test,147
4,test,167
4,test,176
4,test,177
4,test,178
4,test,185
4,test,189
4,test,195
4,test,196
4,test,200
4,test,202
4,test,205
4,test,206
4,test,215
4,test,230
4,test,233
4,test,248
4,test,264
4,test,273
4,test,284
4,test,296
4,test,302
4,test,323
4,test,330
4,test,349
4,test,377
4,test,378
4,test,389
4,test,394
4,test,403
4,test,404
4,test,406
4,test,423
4,test,426
4,test,430
4,test,444
4,test,447
4,test,456
4,test,461
4,test,475
4,test,479
4,test,495
4,test,511
4,test,528
4,test,541
4,test,542
4,test,544
4,test,549
4,test,553
4,test,557
4,test,558
4,test,571
4,test,576
4,test,581
4,test,587
4,test,589
4,test,594
4,test,615
4,test,616
4,test,623
4,test,628
4,test,634
4,test,647
4,test,665
4,test,683
4,test,696
4,test,732
4,test,743
4,test,750
4,test,755
4,test,759
4,test,773
4,test,776
4,test,777
4,test,797
4,test,817
4,test,839
4,test,850
4,test,870
4,test,903
4,test,906
4,test,907
4,test,912
4,test,925
4,test,932
4,test,935
4,test,955
4,test,956
4,test,960
4,test,964
4,test,987
4,test,996
4,test,1013
4,test,1019
4,test,1034
4,test,1037
4,test,1087
4,test,1088
4,test,1105
4,test,1118
4,test,1135
4,test,1137
4,test,1138
4,test,1153
4,test,1166
4,test,1171
4,test,1173
4,test,1184
4,test,1193
4,test,1215
4,test,1220
4,test,1224
4,test,1226
4,test,1229
4,test,1230
4,test,1236
4,test,1264
4,test,1269
4,test,1295
4,test,1309
4,test,1316
4,test,1332
4,test,1344
4,test,1347
4,test,1365
4,test,1368
4,test,1372
4,test,1382
4,test,1383
4,test,1407
4,test,1442
4,test,1444
4,test,1450
4,test,1454
4,test,1515
4,test,1542
4,test,1545
4,test,1569
4,test,1588
4,test,1605
4,test,1609
4,test,1610
4,test,1650
4,test,1656
4,test,1657
4,test,1664
4,test,1671
4,test,1676
4,test,1677
4,test,1679
4,test,1688
4,test,1705
4,test,1729
4,test,1735
4,test,1737
4,test,1739
4,test,1744
4,test,1755
4,test,1757
4,test,1760
4,test,1775
4,test,1783
4,test,1785
4,test,1786
4,test,1788
4,test,1793
4,test,1796
4,test,1818
4,test,1830
4,test,1834
4,test,1863
4,test,1880
4,test,1883
4,test,1890
4,test,1892
4,test,1897
4,test,1929
4,test,1933
4,test,1938
4,test,1952
4,test,1987
4,test,1994
4,test,1995
4,test,2000
4,test,2001
4,test,2006
4,test,2016
4,test,2049
4,test,2052
4,test,2054
4,test,2057
4,test,2058
4,test,2063
4,test,2068
4,test,2070
5,train,0
5,train,1
5,train,2
5,train,3
5,train,4
5,train,5
5,train,6
5,train,7
5,train,8
5,train,9
5,train,10
5,train,11
5,train,12
5,train,13
5,train,14
5,train,15
5,train,16
5,train,17
5,train,18
5,train,19
5,train,20
5,train,21
5,train,22
5,train,23
5,train,24
5,train,25
5,train,26
5,train,27
5,train,28
5,train,30
5,train,32
5,train,33
5,train,34
5,train,35
5,train,36
5,train,37
5,train,38
5,train,39
5,train,41
5,train,42
5,train,43
5,train,44
5,train,45
5,train,47
5,train,48
5,train,49
5,train,51
5,train,52
5,train,53
5,train,54
5,train,55
5,train,56
5,train,57
5,train,58
5,train,59
5,train,60
5,train,61
5,train,62
5,train,63
5,train,64
5,train,65
5,train,66
5,train,67
5,train,68
5,train,69
5,train,70
5,train,72
5,train,73
5,train,74
5,train,76
5,train,77
5,train,78
5,train,79
5,train,80
5,train,81
5,train,82
5,train,83
5,train,84
5,train,85
5,train,86
5,train,87
5,train,88
5,train,89
5,train,90
5,train,91
5,train,92
5,train,93
5,train,94
5,train,95
5,train,96
5,train,97
5,train,98
5,train,99
5,train,100
5,train,101
5,train,102
5,train,103
5,train,104
5,train,106
5,train,107
5,train,108
5,train,109
5,train,111
5,train,112
5,train,113
5,train,114
5,train,115
5,train,116
5,train,117
5,train,118
5,train,119
5,train,120
5,train,121
5,train,122
5,train,123
5,train,124
5,train,125
5,train,127
5,train,128
5,train,129
5,train,130
5,train,131
5,train,132
5,train,133
5,train,134
5,train,135
5,train,136
5,train,137
5,train,138
5,train,139
5,train,140
5,train,141
5,train,142
5,train,143
5,train,144
5,train,145
5,train,146
5,train,147
5,train,148
5,train,149
5,train,150
5,train,151
5,train,152
5,train,153
5,train,154
5,train,156
5,train,158
5,train,159
5,train,160
5,train,162
5,train,163
5,train,164
5,train,166
5,train,167
5,train,168
5,train,169
5,train,170
5,train,171
5,train,172
5,train,173
5,train,174
5,train,175
5,train,176
5,train,177
5,train,178
5,train,179
5,train,180
5,train,181
5,train,182
5,train,185
5,train,186
5,train,187
5,train,188
5,train,189
5,train,191
5,train,192
5,train,193
5,train,194
5,train,195
5,train,196
5,train,197
5,train,198
5,train,199
5,train,200
5,train,201
5,train,202
5,train,204
5,train,205
5,train,206
5,train,207
5,train,208
5,train,209
5,train,210
5,train,211
5,train,212
5,train,214
5,train,215
5,train,216
5,train,217
5,train,218
